SYMBOL,HIGH,LOW,CLOSE,R1,R2,PIVOT,S1,S2,%,>.6%,TOTTRDQTY,TOTTRDVAL,BUY,SELL
MAHAPEXLTD,270,255,258.15,267.1,276.05,261.05,252.1,246.05,-1.110898295,SELL,6875,1789302.6,259.15,260.05
INGERRAND,678.95,668.3,671.45,677.5,683.55,672.9,666.85,662.25,-0.215485213,SKIP,6806,4574853.75,672.45,671.9
SPAL,364.3,361,362.6,364.2666667,365.9333333,362.6333333,360.9666667,359.3333333,-0.009192021,SKIP,6639,2407522.5,363.6,361.6333333
LINDEINDIA,466,453.75,455.75,463.25,470.75,458.5,451,446.25,-0.599781897,SKIP,6510,2989860.5,456.75,457.5
SAKUMA,199.25,191,194.2,198.6333333,203.0666667,194.8166667,190.3833333,186.5666667,-0.316536915,SKIP,6480,1260523,195.2,193.8166667
MAZDA,395.95,383,383.8,392.1666667,400.5333333,387.5833333,379.2166667,374.6333333,-0.976134165,SELL,6313,2449804.1,384.8,386.5833333
ALKYLAMINE,664,644,655.55,665.0333333,674.5166667,654.5166667,645.0333333,634.5166667,0.157877314,SKIP,6214,4066728.95,656.55,653.5166667
INNOVANA,385.2,385.2,385.2,385.2,385.2,385.2,385.2,385.2,0,SKIP,6000,2311200,386.2,384.2
RKEC,123.05,123,123,123.0333333,123.0666667,123.0166667,122.9833333,122.9666667,-0.0135483,SKIP,6000,738150,124,122.0166667
SQSBFSI,519.8,505.35,508.8,517.2833333,525.7666667,511.3166667,502.8333333,496.8666667,-0.492193357,SKIP,5622,2897543.05,509.8,510.3166667
EMMBI,184.5,178.8,179.35,182.9666667,186.5833333,180.8833333,177.2666667,175.1833333,-0.847691882,SELL,5519,997765.75,180.35,179.8833333
ZOTA,213.7,211.05,213.15,214.2166667,215.2833333,212.6333333,211.5666667,209.9833333,0.242984794,SKIP,5500,1168025,214.15,211.6333333
ORBTEXP,140.85,134,136.65,140.3333333,144.0166667,137.1666667,133.4833333,130.3166667,-0.376670717,SKIP,5421,745985.55,137.65,136.1666667
ENIL,690.05,677.95,680,687.3833333,694.7666667,682.6666667,675.2833333,670.5666667,-0.390625,SKIP,5409,3688053.55,681,681.6666667
PDSMFL,317,309,309.9,314.9333333,319.9666667,311.9666667,306.9333333,303.9666667,-0.662463938,SELL,5404,1688266.2,310.9,310.9666667
ARMANFIN,438.45,419.15,430.3,439.45,448.6,429.3,420.15,410,0.23293734,SKIP,5382,2333068.75,431.3,428.3
VIMTALABS,228.5,210.2,213.8,224.8,235.8,217.5,206.5,199.2,-1.701149425,SKIP,5369,1153530.8,214.8,216.5
5PAISA,376.9,360.5,367.05,375.8,384.55,368.15,359.4,351.75,-0.298791254,SKIP,5354,1946562.5,368.05,367.15
SHANTIGEAR,135.95,134.05,135.35,136.1833333,137.0166667,135.1166667,134.2833333,133.2166667,0.172690268,SKIP,5302,713751.6,136.35,134.1166667
HMVL,232.9,225.05,225.25,230.4166667,235.5833333,227.7333333,222.5666667,219.8833333,-1.090456674,SELL,5280,1202304.25,226.25,226.7333333
ATLASCYCLE,165.65,158,161.65,165.5333333,169.4166667,161.7666667,157.8833333,154.1166667,-0.072120338,SKIP,5183,843158.9,162.65,160.7666667
FAIRCHEM,480,461.1,465.7,476.7666667,487.8333333,468.9333333,457.8666667,450.0333333,-0.689508103,SELL,5165,2419998.3,466.7,467.9333333
DAMODARIND,134.3,131.2,132.05,133.8333333,135.6166667,132.5166667,130.7333333,129.4166667,-0.352156961,SKIP,5034,665818.9,133.05,131.5166667
CLEDUCATE,208,191.55,198.15,206.9166667,215.6833333,199.2333333,190.4666667,182.7833333,-0.543751046,SKIP,5017,985865.5,199.15,198.2333333
HCG,306,302.5,304.85,306.4,307.95,304.45,302.9,300.95,0.131384464,SKIP,4964,1510835.6,305.85,303.45
KOTHARIPRO,160.75,155,155.3,159.0333333,162.7666667,157.0166667,153.2833333,151.2666667,-1.093302197,SELL,4939,771435.8,156.3,156.0166667
APCOTEXIND,568,557,560.05,566.3666667,572.6833333,561.6833333,555.3666667,550.6833333,-0.290792558,SKIP,4892,2746987.15,561.05,560.6833333
BETA,131.3,131,131,131.2,131.4,131.1,130.9,130.8,-0.076277651,SKIP,4800,629600,132,130.1
TPLPLASTEH,358.9,342,344.9,355.2,365.5,348.6,338.3,331.7,-1.061388411,SELL,4782,1670885.8,345.9,347.6
ISFT,653.55,635,647.65,655.8,663.95,645.4,637.25,626.85,0.34862101,SKIP,4749,3063340.15,648.65,644.4
ICICIGOLD,288.8,283.4,286.95,289.3666667,291.7833333,286.3833333,283.9666667,280.9833333,0.197869988,SKIP,4731,1351352.5,287.95,285.3833333
SUPERHOUSE,141.5,137,140.85,142.5666667,144.2833333,139.7833333,138.0666667,135.2833333,0.763085728,BUY,4723,660113.35,141.85,138.7833333
PAPERPROD,358.8,351.35,355,358.75,362.5,355.05,351.3,347.6,-0.014082524,SKIP,4673,1658473.35,356,354.05
GEECEE,139.4,136.5,137,138.7666667,140.5333333,137.6333333,135.8666667,134.7333333,-0.460159845,SKIP,4633,638780.5,138,136.6333333
DENORA,448,434.8,439,446.4,453.8,440.6,433.2,427.4,-0.363141171,SKIP,4622,2014860.2,440,439.6
REPRO,686.05,669.85,678.35,686.3166667,694.2833333,678.0833333,670.1166667,661.8833333,0.039326533,SKIP,4582,3100783.55,679.35,677.0833333
GANDHITUBE,387.1,371.5,379.65,387.3333333,395.0166667,379.4166667,371.7333333,363.8166667,0.061497913,SKIP,4513,1711839.6,380.65,378.4166667
CHEMFAB,245.45,237.85,237.85,242.9166667,247.9833333,240.3833333,235.3166667,232.7833333,-1.053872287,SELL,4462,1065615.55,238.85,239.3833333
MASFIN,627,615.35,622.2,627.6833333,633.1666667,621.5166667,616.0333333,609.8666667,0.1099461,SKIP,4272,2658033.55,623.2,620.5166667
BANSWRAS,109.25,103.1,107.7,110.2666667,112.8333333,106.6833333,104.1166667,100.5333333,0.952976097,BUY,4265,455701.85,108.7,105.6833333
JUNIORBEES,311.71,309,309.44,311.1,312.76,310.05,308.39,307.34,-0.196742461,SKIP,4040,1252880.43,310.44,309.05
SEAMECLTD,207.5,190.75,198.1,206.8166667,215.5333333,198.7833333,190.0666667,182.0333333,-0.34375786,SKIP,4005,782838.55,199.1,197.7833333
MPTODAY,125,124.95,124.95,124.9833333,125.0166667,124.9666667,124.9333333,124.9166667,-0.01333689,SKIP,4000,499900,125.95,123.9666667
HOVS,239.5,233,234.4,238.2666667,242.1333333,235.6333333,231.7666667,229.1333333,-0.523412081,SKIP,3985,941224.05,235.4,234.6333333
GKWLIMITED,655,555,655,688.3333333,721.6666667,621.6666667,588.3333333,521.6666667,5.361930295,SKIP,3856,2433842.9,656,620.6666667
TIL,520,504,505.9,515.9333333,525.9666667,509.9666667,499.9333333,493.9666667,-0.797437741,SELL,3825,1962931.05,506.9,508.9666667
SHREYAS,592.8,570.35,584.6,594.8166667,605.0333333,582.5833333,572.3666667,560.1333333,0.346159348,SKIP,3756,2182936.95,585.6,581.5833333
MARATHON,236.7,230,230.6,234.8666667,239.1333333,232.4333333,228.1666667,225.7333333,-0.788756633,SELL,3705,861561.25,231.6,231.4333333
JMCPROJECT,636,614.3,623.7,635.0333333,646.3666667,624.6666667,613.3333333,602.9666667,-0.1547492,SKIP,3652,2272125,624.7,623.6666667
PGIL,119.8,113,117.95,120.8333333,123.7166667,116.9166667,114.0333333,110.1166667,0.883820385,BUY,3643,423479.6,118.95,115.9166667
AISL,118.1,118,118,118.0666667,118.1333333,118.0333333,117.9666667,117.9333333,-0.02824061,SKIP,3600,424920,119,117.0333333
JASH,141.5,141,141.3,141.5333333,141.7666667,141.2666667,141.0333333,140.7666667,0.023596036,SKIP,3600,508560,142.3,140.2666667
GOCLCORP,519.4,505,505.9,515.2,524.5,510.1,500.8,495.7,-0.823367967,SELL,3535,1800930.45,506.9,509.1
APCL,199.8,191.05,191.9,197.45,203,194.25,188.7,185.5,-1.20978121,SELL,3371,654601.8,192.9,193.25
INDNIPPON,569.5,548.15,558.15,569.05,579.95,558.6,547.7,537.25,-0.080558539,SKIP,3277,1823125.45,559.15,557.6
TECHNOFAB,227,221.5,225.8,228.0333333,230.2666667,224.7666667,222.5333333,219.2666667,0.459736023,SKIP,3184,715772.1,226.8,223.7666667
FORTUNEFIN,249,227.05,245,253.65,262.3,240.35,231.7,218.4,1.934678594,SKIP,3145,768914.7,246,239.35
ESABINDIA,702.4,686.15,687.55,697.9166667,708.2833333,692.0333333,681.6666667,675.7833333,-0.647849333,SELL,3010,2083849.45,688.55,691.0333333
ORIENTBELL,310.5,300.3,304.45,309.8666667,315.2833333,305.0833333,299.6666667,294.8833333,-0.207593554,SKIP,2964,904324.3,305.45,304.0833333
PSUBNKBEES,306.6,301.7,302.48,305.4866667,308.4933333,303.5933333,300.5866667,298.6933333,-0.366718637,SKIP,2927,888974.09,303.48,302.5933333
RJL,312.25,308.1,309.7,311.9333333,314.1666667,310.0166667,307.7833333,305.8666667,-0.102145046,SKIP,2871,888734.25,310.7,309.0166667
HITECHGEAR,459,450.75,456.95,460.3833333,463.8166667,455.5666667,452.1333333,447.3166667,0.30365113,SKIP,2798,1275119.6,457.95,454.5666667
PRAXIS,268.2,268.2,268.2,268.2,268.2,268.2,268.2,268.2,0,SKIP,2779,745327.8,269.2,267.2
BIL,412.5,403.2,407.65,412.3666667,417.0833333,407.7833333,403.0666667,398.4833333,-0.032697102,SKIP,2716,1098784.4,408.65,406.7833333
ALICON,638,611,631.8,642.8666667,653.9333333,626.9333333,615.8666667,599.9333333,0.776265419,BUY,2681,1692541.75,632.8,625.9333333
KOTAKBKETF,255.13,251.74,254.85,256.0733333,257.2966667,253.9066667,252.6833333,250.5166667,0.371527595,SKIP,2609,661294.54,255.85,252.9066667
TCPLPACK,570,546,554,567.3333333,580.6666667,556.6666667,543.3333333,532.6666667,-0.479041916,SKIP,2553,1410663.65,555,555.6666667
INDOTECH,189.35,185,185.7,188.3666667,191.0333333,186.6833333,184.0166667,182.3333333,-0.526738684,SKIP,2477,463296.05,186.7,185.6833333
SWELECTES,395.95,390.2,392.45,395.5333333,398.6166667,392.8666667,389.7833333,387.1166667,-0.106058035,SKIP,2464,966645.6,393.45,391.8666667
SILLYMONKS,130,128,128,129.3333333,130.6666667,128.6666667,127.3333333,126.6666667,-0.518134715,SKIP,2400,309600,129,127.6666667
PONNIERODE,148.5,143,143.35,146.9,150.45,144.95,141.4,139.45,-1.103828907,SELL,2342,342496.65,144.35,143.95
DOLLAR,430,418,425.45,430.9666667,436.4833333,424.4833333,418.9666667,412.4833333,0.227727826,SKIP,2283,965998,426.45,423.4833333
TIPSINDLTD,115.9,111.35,113.6,115.8833333,118.1666667,113.6166667,111.3333333,109.0666667,-0.014669209,SKIP,2264,258049.95,114.6,112.6166667
PAISALO,306,300,302.2,305.4666667,308.7333333,302.7333333,299.4666667,296.7333333,-0.176172649,SKIP,2175,658759.55,303.2,301.7333333
MOHOTAIND,170.8,165,169.4,171.8,174.2,168.4,166,162.6,0.593824228,SKIP,2112,353035,170.4,167.4
AIRAN,244,242,244,244.6666667,245.3333333,243.3333333,242.6666667,241.3333333,0.273972603,SKIP,2000,487000,245,242.3333333
FOCUS,187,185.75,185.75,186.5833333,187.4166667,186.1666667,185.3333333,184.9166667,-0.223813787,SKIP,2000,372750,186.75,185.1666667
LIBAS,120,120,120,120,120,120,120,120,0,SKIP,2000,240000,121,119
SHIVATEX,511.4,500.15,510,514.2166667,518.4333333,507.1833333,502.9666667,495.9333333,0.555354737,SKIP,1965,1002107.35,511,506.1833333
AHLEAST,375,360,364.95,373.3,381.65,366.65,358.3,351.65,-0.463657439,SKIP,1924,709460.25,365.95,365.65
SUNDRMBRAK,550,536.7,548.85,553.6666667,558.4833333,545.1833333,540.3666667,531.8833333,0.672556632,BUY,1909,1035153.75,549.85,544.1833333
KTIL,138.95,135.2,136.55,138.6,140.65,136.9,134.85,133.15,-0.255661066,SKIP,1892,259331.6,137.55,135.9
ZODIACLOTH,174.65,167.1,170.15,174.1666667,178.1833333,170.6333333,166.6166667,163.0833333,-0.283258449,SKIP,1842,312956.35,171.15,169.6333333
SECURCRED,160,159.75,159.75,159.9166667,160.0833333,159.8333333,159.6666667,159.5833333,-0.052137643,SKIP,1800,287820,160.75,158.8333333
JOCIL,160,152,154.2,158.8,163.4,155.4,150.8,147.4,-0.772200772,SELL,1472,229024,155.2,154.4
ASAHISONG,334.95,323.9,332.7,337.1333333,341.5666667,330.5166667,326.0833333,319.4666667,0.660581917,BUY,1455,477915.8,333.7,329.5166667
CENTUM,538.6,525.15,531.75,538.5166667,545.2833333,531.8333333,525.0666667,518.3833333,-0.015669069,SKIP,1385,738469.85,532.75,530.8333333
GALLISPAT,302.95,280,295.5,305.6333333,315.7666667,292.8166667,282.6833333,269.8666667,0.916386818,BUY,1384,411602.45,296.5,291.8166667
AHLWEST,385,368.1,368.1,379.3666667,390.6333333,373.7333333,362.4666667,356.8333333,-1.507313593,SKIP,1313,484651.65,369.1,372.7333333
HINDCOMPOS,450,440,443.75,449.1666667,454.5833333,444.5833333,439.1666667,434.5833333,-0.187441425,SKIP,1310,581399.8,444.75,443.5833333
SALONA,115.5,110.05,115,116.9833333,118.9666667,113.5166667,111.5333333,108.0666667,1.306709734,BUY,1283,145351.1,116,112.5166667
RANEENGINE,520.05,511.4,516.55,520.6,524.65,516,511.95,507.35,0.106589147,SKIP,1265,652731.3,517.55,515
N100,519,508,511.43,517.62,523.81,512.81,506.62,501.81,-0.269105517,SKIP,1247,644729.25,512.43,511.81
UTINEXT50,307.9,303.85,304.9,307.25,309.6,305.55,303.2,301.5,-0.212731141,SKIP,1168,357883.4,305.9,304.55
SETFNIF50,106.81,106.2,106.79,107,107.21,106.6,106.39,105.99,0.178236398,SKIP,1005,106983.15,107.79,105.6
GLOBAL,180,180,180,180,180,180,180,180,0,SKIP,1000,180000,181,179
SILVERTUC,124.25,124.25,124.25,124.25,124.25,124.25,124.25,124.25,0,SKIP,1000,124250,125.25,123.25
SASTASUNDR,116.9,113,115,116.9333333,118.8666667,114.9666667,113.0333333,111.0666667,0.028993911,SKIP,999,113595.9,116,113.9666667
CAPTRUST,417,411,411.8,415.5333333,419.2666667,413.2666667,409.5333333,407.2666667,-0.354895951,SKIP,980,403941.15,412.8,412.2666667
DECCANCE,532,513.5,529.1,536.2333333,543.3666667,524.8666667,517.7333333,506.3666667,0.806554045,BUY,970,508257.2,530.1,523.8666667
ICICINF100,115.99,115.08,115.99,116.2933333,116.5966667,115.6866667,115.3833333,114.7766667,0.262202501,SKIP,924,106792.73,116.99,114.6866667
EIMCOELECO,461.55,423.55,436.6,457.5833333,478.5666667,440.5666667,419.5833333,402.5666667,-0.900355603,SELL,915,400029.45,437.6,439.5666667
INFRABEES,353.49,346.91,350.35,353.59,356.83,350.25,347.01,343.67,0.028551035,SKIP,902,316095.16,351.35,349.25
IVP,214.9,208.15,210.1,213.95,217.8,211.05,207.2,204.3,-0.450130301,SKIP,899,189712.1,211.1,210.05
GUJAPOLLO,208,204,204.95,207.3,209.65,205.65,203.3,201.65,-0.340384148,SKIP,865,177460.35,205.95,204.65
INDIANCARD,163.4,151,152.9,160.5333333,168.1666667,155.7666667,148.1333333,143.3666667,-1.840359512,SKIP,841,128639,153.9,154.7666667
MCL,255.5,255.5,255.5,255.5,255.5,255.5,255.5,255.5,0,SKIP,800,204400,256.5,254.5
PKTEA,319.9,308.05,312.7,319.05,325.4,313.55,307.2,301.7,-0.27108914,SKIP,780,243296.6,313.7,312.55
JMA,264,252,252.2,260.1333333,268.0666667,256.0666667,248.1333333,244.0666667,-1.510023431,SKIP,775,196749.7,253.2,255.0666667
SHIRPUR-G,131.65,126.7,129.45,131.8333333,134.2166667,129.2666667,126.8833333,124.3166667,0.141825683,SKIP,765,98126.2,130.45,128.2666667
KREBSBIO,191,180.1,185.05,190.6666667,196.2833333,185.3833333,179.7666667,174.4833333,-0.179807606,SKIP,752,141956.2,186.05,184.3833333
DTIL,310.15,304.05,308.7,311.2166667,313.7333333,307.6333333,305.1166667,301.5333333,0.346733124,SKIP,738,228187.25,309.7,306.6333333
LINCPEN,421.35,412.25,414,419.4833333,424.9666667,415.8666667,410.3833333,406.7666667,-0.448861815,SKIP,696,288628.2,415,414.8666667
IFGLEXPOR,264.85,257,257.25,262.4,267.55,259.7,254.55,251.85,-0.943396226,SELL,675,176062.95,258.25,258.7
SHARIABEES,249.95,238.61,245.28,250.6166667,255.9533333,244.6133333,239.2766667,233.2733333,0.272538973,SKIP,633,154419.2,246.28,243.6133333
ALBERTDAVD,379.1,372.35,376.15,379.3833333,382.6166667,375.8666667,372.6333333,369.1166667,0.075381341,SKIP,560,211156.15,377.15,374.8666667
CIGNITITEC,243,230,240.25,245.5,250.75,237.75,232.5,224.75,1.051524711,BUY,496,118759.05,241.25,236.75
DICIND,484,466.15,470,480.6166667,491.2333333,473.3833333,462.7666667,455.5333333,-0.714713235,SELL,443,209283.75,471,472.3833333
SMSLIFE,434.8,415.7,422,432.6333333,443.2666667,424.1666667,413.5333333,405.0666667,-0.510805501,SKIP,410,174707,423,423.1666667
REVATHI,568.4,560,560.25,565.7666667,571.2833333,562.8833333,557.3666667,554.4833333,-0.467829331,SKIP,360,202018.45,561.25,561.8833333
WELINV,160,150.05,151,157.3166667,163.6333333,153.6833333,147.3666667,143.7333333,-1.746014532,SKIP,353,55203.4,152,152.6833333
ASPINWALL,389.9,376.05,381.45,388.8833333,396.3166667,382.4666667,375.0333333,368.6166667,-0.265818372,SKIP,329,125226.7,382.45,381.4666667
ECEIND,312,305.05,309.7,312.7833333,315.8666667,308.9166667,305.8333333,301.9666667,0.253574319,SKIP,323,100031.1,310.7,307.9166667
AGARIND,330,325.7,330,331.4333333,332.8666667,328.5666667,327.1333333,324.2666667,0.436238206,SKIP,320,104476,331,327.5666667
UNITEDTEA,354.25,341.8,342,350.2333333,358.4666667,346.0166667,337.7833333,333.5666667,-1.160830403,SELL,315,108512.2,343,345.0166667
IDFNIFTYET,107.25,104.4,106.05,107.4,108.75,105.9,104.55,103.05,0.141643059,SKIP,305,32004.6,107.05,104.9
BSLNIFTY,106,106,106,106,106,106,106,106,0,SKIP,275,29150,107,105
SETFNIFBK,251.2,248.7,251.2,252.0333333,252.8666667,250.3666667,249.5333333,247.8666667,0.33284516,SKIP,256,63863.6,252.2,249.3666667
KALYANIFRG,317.5,302.05,316.3,321.85,327.4,311.95,306.4,296.5,1.394454239,BUY,215,65501.95,317.3,310.95
HITECHCORP,152.95,150.4,151.1,152.5666667,154.0333333,151.4833333,150.0166667,148.9333333,-0.253053141,SKIP,204,30770.4,152.1,150.4833333
ASIANHOTNR,317,300.1,310,317.9666667,325.9333333,309.0333333,301.0666667,292.1333333,0.312803365,SKIP,202,62204.35,311,308.0333333
DHUNINV,414.75,396.5,411.8,418.8666667,425.9333333,407.6833333,400.6166667,389.4333333,1.009770655,BUY,182,74290.5,412.8,406.6833333
IITL,113.7,105,105,110.8,116.6,107.9,102.1,99.2,-2.687673772,SKIP,182,19478.9,106,106.9
BASML,242,240,242,242.6666667,243.3333333,241.3333333,240.6666667,239.3333333,0.276243094,SKIP,107,25704,243,240.3333333
THEMISMED,550,534,539.75,548.5,557.25,541.25,532.5,525.25,-0.277136259,SKIP,70,37666.25,540.75,540.25
SETFNN50,307.8,305.6,305.6,307.0666667,308.5333333,306.3333333,304.8666667,304.1333333,-0.239390642,SKIP,47,14423.95,306.6,305.3333333
UTISENSETF,361.75,359.45,359.55,361.05,362.55,360.25,358.75,357.95,-0.194309507,SKIP,27,9708,360.55,359.25
SRTRANSFIN,505.1,505.1,505.1,505.1,505.1,505.1,505.1,505.1,-1.13E-14,SKIP,20,10102,506.1,504.1
TCIDEVELOP,489.1,489.1,489.1,489.1,489.1,489.1,489.1,489.1,-1.16E-14,SKIP,5,2445.5,490.1,488.1
LICNETFN50,109.35,107.05,107.4,108.8166667,110.2333333,107.9333333,106.5166667,105.6333333,-0.49413218,SKIP,4,432.7,108.4,106.9333333
ICICISENSX,363.42,362.05,363.42,363.8766667,364.3333333,362.9633333,362.5066667,361.5933333,0.125816198,SKIP,3,1087.52,364.42,361.9633333
RELNV20,494.12,494.12,494.12,494.12,494.12,494.12,494.12,494.12,-1.15E-14,SKIP,2,988.24,495.12,493.12
